user_id,login_attempts,failed_login_attempts,session_duration,data_transferred,access_sensitive_files,log_text,anomaly,anomaly_score,anomaly_label,classification,login_attempts_agg,failed_login_attempts_agg,session_duration_agg,data_transferred_agg,access_sensitive_files_agg,count,threat_detection
2,0.248050732940699,0.9538817266569573,0.5218685483621938,0.8517247283111044,1.012917628501826,"User session timed out. May be caused by other processes closing tabs, closing files)

[3/3] Fixed some performance issues with the Tabbar (Tabbed view does not properly scale the window in full screen mode)

[",1.035817099392761,0.4728428406505406,Normal,NEGATIVE,1.4241260469654982,0.4573873416818083,30.755704291160868,98.00324718742752,1.061208614845949,3.9640732646954904,Threat
3,0.5040991243814514,0.0,0.0,0.5927090091141347,0.0,"User transferred data to external device.

If the user is not logged into his or her Twitter account, a Twitter login prompt occurs. If the user is logged into Facebook, a Facebook login prompt occurs with the confirmation dialog box set in place.",0.9461695928892844,0.4646573283202626,Normal,NEGATIVE,1.4629218649835478,0.0,40.445531797309144,93.56440521226727,0.0,3.2844888972662334,Threat
1,0.2250423369132275,0.9187231715269876,0.749696492214387,0.1086509488056573,0.0,"User session extended. When the web browser initializes, its session will be extended with the local web views and other components. After the web session is extended, any JavaScript and scripts run while the web browser is active are automatically hidden from the original session",0.970218380264065,0.4973863188812153,Normal,NEGATIVE,2.4387110373413954,1.0862666164507628,28.053657399228996,72.34240031014981,0.437118485900383,4.743719894961646,Threat
1,0.2333662481382156,1.0138069746571567,0.7666439396076212,0.096544640939502,0.0,"User session extended.

*/

public boolean canConnectFromPuppet

{


if ( PuppetApplication. isConnectedToPuppet ( "" web "" ))

{

return true ;

}


",0.9926403169305388,0.4586845045121303,Normal,NEGATIVE,2.578929198668104,0.9679516148454352,32.28971161342314,63.1338006749507,0.3627860790371158,4.6813944604725215,Threat
1,0.75,1.0,0.25,0.1999999999999999,1.0,User downloaded sensitive files.,1.0,0.4474677388346937,Normal,NEGATIVE,2.4,1.0,30.2,66.06,0.4,5.0,Threat
2,0.25,1.0,0.5,0.8,1.0,User session timed out.,1.0,0.47478683751399,Normal,NEGATIVE,1.4375,0.5,30.250000000000004,95.45,1.0,4.0,Threat
1,0.25,1.0,0.75,0.1,0.0,User session extended.,1.0,0.493850554680994,Normal,NEGATIVE,2.4,1.0,30.2,66.06,0.4,5.0,Threat
2,0.4915743717596259,0.0,0.4577096424239814,1.0317185018490471,1.0178890672591052,"User attempted to login multiple times. Error code: -1327782469 (Invalid user password)

Login Failed

Forgot Password

Error code -1327804871 (Invalid user password or invalid password)

",0.9605023413694392,0.494068334883014,Normal,NEGATIVE,1.523653212627652,0.5452438030714425,28.916026505564183,95.55452450737802,0.9390462451594584,4.347810432273918,Threat
1,0.7325502031658769,1.08778989525891,0.255418631849141,0.1857960538545184,1.078333504884461,"User downloaded sensitive files.

No malware

No data lost through corruption

Easy way to backup your settings and other data

Supports USB keyless entry (FUSE)

Compatible with any Windows 10 PC or Mac",0.956701244612639,0.4648539867639966,Normal,NEGATIVE,2.1854379702571074,1.0367032259430222,27.63979968441565,66.40052007679051,0.3943193915546692,5.126290191994047,Threat
1,0.728163173866457,0.972240892704563,0.2501408404312297,0.1888382193146502,1.0579925648107122,"User downloaded sensitive files.

You will see that not all security warnings are shown. However, the warning will be generated for files that have been copied through a system file and you need to go to the location where the file has been stored again",1.0819084493258635,0.4915246206772636,Normal,NEGATIVE,2.5790158002633454,0.966184933995089,30.854781193243344,68.2749826504484,0.3740504073324478,4.789955526596376,Threat
1,0.2541664103977014,1.0734326572581312,0.6884657744822054,0.1081559860687032,0.0,User session extended. This is because the user's session has been expired prior to this time and it needs to be extended for the user to be able to connect to your site for the user session to be valid. Your custom user template can be used,0.9258676993183816,0.4719191474120763,Normal,NEGATIVE,2.480434762673417,1.0308556193145832,29.91195245624878,59.827147152553245,0.4012231602794306,5.020941670167845,Threat
1,0.2734903768505407,1.013336250855941,0.7590442905807637,0.1098315056120071,0.0,"User session extended.

This means that this option may be disabled or never enabled altogether.

Example:

/etc/default/apt-config

APT_TUNING=http

This is the default type",0.946541665664035,0.4808900475806349,Normal,NEGATIVE,2.19280331281385,1.0702212886904203,30.496570721327902,66.97065199124411,0.4395048516155522,5.016367520335648,Threat
1,0.75,1.0,0.25,0.1999999999999999,1.0,User downloaded sensitive files.,1.0,0.4383835188437121,Normal,NEGATIVE,2.4,1.0,30.2,66.06,0.4,5.0,Threat
2,0.25,1.0,0.5,0.8,1.0,User session timed out.,1.0,0.4596985761155207,Normal,NEGATIVE,1.4375,0.5,30.250000000000004,95.45,1.0,4.0,Threat
1,0.25,1.0,0.75,0.1,0.0,User session extended.,1.0,0.4889201982451419,Normal,NEGATIVE,2.4,1.0,30.2,66.06,0.4,5.0,Threat
2,0.4829241878741931,0.0,0.5261716251779675,0.9458634326313916,0.9126398469189296,"User attempted to login multiple times. Failed and logged out.

A ""Server Error"" event was generated and sent out during authentication process. If you attempt to log back in after this event, your session will be closed. The system will provide",0.9820239006033012,0.4952178845583573,Normal,NEGATIVE,1.484162769919173,0.4692076034248609,29.394845917814106,92.7569888475614,1.0923249522046905,3.7764107283211152,Threat
1,0.8001078914953593,1.0088374638583089,0.235677289792606,0.1988924483442804,1.076064581279135,"User downloaded sensitive files.

If both versions of the malicious program are installed on the same machine to the same user, the attack will not result in an additional infection because the first version of the application will be removed after the other is removed,",0.9079419594607592,0.4593581336287976,Normal,NEGATIVE,2.205297681981788,1.0193695721986844,28.523811947472577,67.40505083821884,0.3767610056661299,4.529493009630868,Threat
1,0.7895654344678161,1.048224758216887,0.2301729618934588,0.1974855092615847,0.9412414579480722,User downloaded sensitive files. This can be accomplished through using the File Transfer Protocol (FTP) to transfer files while having the remote computer be controlled from an outside computer using a standard home keyboard. Once the user connects the remote computer without the need of,1.0803678940314418,0.4347049847356585,Normal,NEGATIVE,2.34736775834098,1.017480821291653,29.43315057424841,67.74588130241628,0.3770586221007801,5.2713960131526925,Threat
2,0.2408516068881028,1.0536449463751163,0.538546266980959,0.8167367563090884,0.9943678099058554,"User session timed out.

It seems to have taken a while for things to come together, though. The update has now been pushed to our servers and will be deployed shortly to those who have already installed it. We will provide an update as",0.9986988168347743,0.4854282356451265,Normal,NEGATIVE,1.5132520711591135,0.5430754356183481,28.829329640999195,96.14440266846005,1.045884543715354,4.18382745042492,Threat
1,0.2361793789121386,1.0112077925714222,0.6901488700529511,0.0917756385808608,0.0,"User session extended. The default is to block the connection until the server exits. --reject-polarity ""polarity"" Specifies whether the server should reject all calls by servers in the same region from participating in the session (default",1.0848502506857045,0.4935633033749763,Normal,NEGATIVE,2.542944557191383,1.0960629149204697,30.57984589728391,62.35196934365332,0.3977640659460506,4.852206747731339,Threat
1,0.2467785941729953,1.0326864619018667,0.7549165469613448,0.0957164694767666,0.0,User session extended.,0.9784665902452692,0.4758830323847854,Normal,NEGATIVE,2.2633544303317596,1.0546664548287672,30.958531106856853,59.93532853982592,0.3775704232350637,5.459442525062713,Threat
